,phi_1,phi_2,phi_3,phi_4
370,3.1168648591973844,2.6822288033667405,2.3615664290835334,2.0902844345599454
371,3.117041657225398,2.6850753707536352,2.365155230956353,2.0933835126526104
372,3.1172156552848467,2.6878846253018875,2.3687120438033995,2.0964663952370373
373,3.11738692094045,2.6906572780523272,2.372237237314832,2.0995331792805123
374,3.1175555195904523,2.6933940230291524,2.375731176957754,2.102583961443887
375,3.117721514552838,2.69609553770977,2.37919422399221,2.1056188380725764
376,3.117884967147462,2.698762483480743,2.382626735489116,2.108637905187888
377,3.11804593677432,2.701395506080238,2.3860290643499864,2.11164125847868
378,3.118204480988164,2.703995236027365,2.389401559328359,2.11462899329333
379,3.1183606555696715,2.706562289038776,2.392744565052791,2.1176012046320216
380,3.118514514593338,2.709097266432905,2.39605842205133,2.1205579871393305
381,3.1186661104922813,2.7116007555222037,2.399343466777351,2.123499435097107
382,3.1188154941201094,2.7140733299937323,2.4026000316366676,2.1264256424176504
383,3.1189627148100145,2.716515550278449,2.4058284450158225,2.129336702637165
384,3.11910782043123,2.7189279639095334,2.4090290313114684,2.132232708909492
385,3.1192508574429927,2.7213111058700856,2.4122021109607568,2.135113754000114
386,3.1193918709461337,2.7236654989305,2.4153480004726533,2.1379799302804177
387,3.1195309047324202,2.7259916539758486,2.418467012460105,2.1408313297222192
388,3.1196680013317635,2.728290070323567,2.4215594556729845,2.143668043892537
389,3.119803202057396,2.7305612360317357,2.4246256350317443,2.1464901639486103
390,3.119936547049121,2.7328056281982605,2.4276658516617147,2.149297780633156
391,3.120068075314735,2.735023713251207,2.430680402927983,2.1520909842698583
392,3.120197824769698,2.7372159472305895,2.433669582470795,2.1548698647590845
393,3.120325832275157,2.7393827760618543,2.436633680241421,2.1576345115738245
394,3.120452133674384,2.7415246358213285,2.439572982538439,2.160385013755841
395,3.1205767638277173,2.7436419529938783,2.4424877720443736,2.163121459912036
396,3.1206997566460726,2.7457351447230143,2.4453783278626546,2.1658439382110135
397,3.120821145123089,2.74780461905369,2.448244925554843,2.1685525363798503
398,3.1209409613659815,2.7498507751680052,2.4510878371780804,2.1712473417010543
399,3.1210592366251526,2.7518740036140485,2.45390733132273,2.1739284410097137
400,3.1211760013226275,2.753874686528081,2.4567036731501606,2.1765959206908305
401,3.121291285079361,2.7558531978502776,2.459477124430639,2.1792498666768307
402,3.1214051167414745,2.7578099035342207,2.462227943581307,2.1818903644452514
403,3.1215175244054647,2.7597451617503426,2.4649563857041965,2.184517499016594
404,3.1216285354424373,2.7616593230835034,2.467662702624264,2.1871313549523435
405,3.121738176521404,2.7635527307248897,2.470347142927403,2.189732016353146
406,3.121846473631686,2.765425720658407,2.473009951998427,2.192319566857147
407,3.121953452104472,2.7672786218417404,2.4756513720589735,2.1948940896384697
408,3.12205913663355,2.7691117563822436,2.478271642205327,2.197455667405854
409,3.1221635512952672,2.770925439707825,2.480870998446128,2.2000043824014255
410,3.1222667195677443,2.7727199807329774,2.4834496737399427,2.202540316399609
411,3.1223686643493713,2.7744956820201065,2.4860078980326894,2.205063550706179
412,3.1224694079766273,2.7762528399363036,2.4885458982948867,2.207574166157431
413,3.1225689722412415,2.7779917448056985,2.4910638985587155,2.2100722431194897
414,3.122667378406732,2.779712681057535,2.4935621199548805,2.212557861487734
415,3.1227646472243453,2.7814159273700994,2.4960407807492477,2.2150311006863403
416,3.12286079894842,2.78310175681062,2.4985000963792547,2.2174920396679467
417,3.1229558533512023,2.7847704369712827,2.500940279490073,2.219940756913423
418,3.123049829737133,2.7864222301014543,2.5033615399705127,2.2223773304317502
419,3.123142746956631,2.788057393236252,2.5057640849886647,2.2248018377600114
420,3.1232346234193904,2.7896761783215616,2.5081481190272576,2.227214355963472
421,3.1233254771072123,2.791278832335608,2.510513843918736,2.2296149616357726
422,3.1234153255863952,2.7928655974071956,2.512861458880037,2.232003730899204
423,3.1235041860196886,2.794436710930705,2.5151911605470665,2.2343807394050854
424,3.1235920751778457,2.795992405677957,2.517503143008866,2.236746062334222
425,3.1236790094507736,2.797532909907029,2.5197975978414635,2.2390997743974586
426,3.12376500485831,2.7990584474681235,2.5220747141413993,2.241441949836307
427,3.1238500770606326,2.8005692379065708,2.5243346785589282,2.2437726624236607
428,3.12393424136832,2.8020654965630567,2.52657767533089,2.2460919854645853
429,3.124017512752078,2.8035474346711577,2.5288038863132414,2.2483999917971835
430,3.1240999058521393,2.805015259452259,2.5310134910132507,2.2506967537935316
431,3.1241814349873565,2.8064691742079435,2.5332066666213504,2.2529823433606895
432,3.124262114163995,2.8079093784099167,2.535383588042645,2.255256831941774
433,3.124341957084237,2.8093360677875463,2.5375444279280712,2.2575202905171
434,3.124420977154411,2.8107494344130886,2.5396893567052086,2.259772789605385
435,3.124499187492955,2.812149666784662,2.541818542608741,2.262014399265009
436,3.1245766009381244,2.813536949907047,2.543932151710569,2.264245189095339
437,3.124653230055451,2.8149114653703613,2.5460303479495643,2.266465228238105
438,3.1247290871449676,2.816273391426686,2.5481132931609776,2.268674585378833
439,3.124804184248201,2.8176229030646938,2.550181147105492,2.270873328748325
440,3.124878533154949,2.818960172082342,2.5522340674979223,2.2730615261241947
441,3.124952145409842,2.8202853671576853,2.5542722100355646,2.2752392448324468
442,3.1250250323186997,2.8215986539178615,2.556295728426194,2.2774065517491033
443,3.1250972049546952,2.8229001950063064,2.558304774415712,2.2795635133018735
444,3.125168674164324,2.8241901501482456,2.5602994978154445,2.2817101954718675
445,3.1252394505731917,2.8254686762145154,2.562280046529091,2.283846663795347
446,3.125309544591628,2.826735927283757,2.5642465665793295,2.2859729833655185
447,3.1253789664201252,2.8279920547030386,2.5661992021340754,2.288089218834361
448,3.125447726054617,2.829237207146938,2.5681380955323965,2.290195434414488
449,3.1255158332915967,2.83047153067514,2.57006338731009,2.2922916938810487
450,3.12558329773308,2.831695168788591,2.5719752162249163,2.294378060573652
451,3.1256501287914267,2.832908262484239,2.5738737192815018,2.296454597398331
452,3.12571633569401,2.834110950308414,2.575759031755903,2.2985213668295312
453,3.12578192748776,2.835303368408882,2.5776312872198415,2.300578430912126
454,3.1258469130435618,2.8364856505856024,2.5794906175646077,2.302625851263462
455,3.125911301060537,2.8376579283402372,2.5813371530246414,2.304663689075426
456,3.1259751000701894,2.8388203309244378,2.583171022200786,2.306692005116538
457,3.126038318440441,2.8399729853869498,2.5849923520832236,2.3087108597340658
458,3.1261009643795457,2.841116016619561,2.5868012680740913,2.3107203128561595
459,3.1261630459398932,2.8422495474019316,2.5885978940097827,2.3127204239940102
460,3.1262245710217043,2.843373698445338,2.5903823521829388,2.314711252244021
461,3.126285547376621,2.84448858843535,2.5921547633641295,2.316692856290002
462,3.126345982611198,2.8455943340734824,2.59391524682323,2.3186652944053785
463,3.1264058841902904,2.846691050117845,2.5956639203504928,2.3206286244554146
464,3.126465259440352,2.847778849422813,2.5974009002773246,2.322582903899454
465,3.1265241155526415,2.848857842977756,2.599126301496763,2.324528189793171
466,3.126582459586336,2.8499281399448355,2.6008402374836654,2.326464538790835
467,3.1266402984715627,2.8509898476959146,2.6025428203146017,2.3283920071475914
468,3.1266976390123453,2.852043071848584,2.604234160687471,2.3303106507217417
469,3.1267544878894715,2.853087916301346,2.6059143679408248,2.3322205249770462
470,3.1268108516632798,2.854124483267966,2.6075835500729205,2.3341216849850293
471,3.1268667367763743,2.855152873311024,2.6092418137604914,2.3360141854272896
472,3.126922149556265,2.8561731853746744,2.61088926437725,2.3378980805978262
473,3.1269770962179346,2.8571855168166516,2.6125260060121196,2.339773424405364
474,3.1270315828663424,2.858189963439527,2.614152141487198,2.341640270375685
475,3.1270856154988556,2.8591866195212448,2.615767772375465,2.343498671653972
476,3.1271392000076212,2.860175577844953,2.617372999018221,2.3453486810071453
477,3.1271923421818717,2.861156929728151,2.6189679205422833,2.3471903508262146
478,3.1272450477101734,2.862130765051167,2.6205526348769164,2.3490237331286234
479,3.1272973221826126,2.863097172284984,2.622127238770522,2.3508488795606035
480,3.1273491710929284,2.8640562385184363,2.6236918278070798,2.3526658413995256
481,3.127400599840589,2.8650080494847874,2.6252464964223474,2.354474669556256
482,3.127451613732812,2.8659526895877057,2.6267913379198196,2.3562754145775093
483,3.1275022179865366,2.8668902419266544,2.6283264444864525,2.3580681266482024
484,3.1275524177303446,2.867820788321715,2.629851907208154,2.3598528555938096
485,3.1276022180063294,2.868744409337849,2.6313678160850476,2.361629650882714
486,3.127651623771922,2.8696611843086215,2.632874260046506,2.363398561628559
487,3.1277006399016667,2.8705711913593985,2.6343713269659634,2.3651596365925953
488,3.127749271188958,2.8714745074300256,2.6358591036755104,2.3669129241860296
489,3.127797522347726,2.872371208297008,2.637337675980266,2.3686584724723647
490,3.127845398014087,2.8732613685952,2.6388071286725414,2.3703963291697394
491,3.1278929027479485,2.87414506183902,2.6402675455457896,2.3721265416532638
492,3.127940041034579,2.875022360443201,2.6417190094083507,2.37384915695735
493,3.127986817286134,2.875893335743085,2.643161602096988,2.375564221778039
494,3.1280332358431466,2.8767580580144783,2.6445954044902256,2.3772717824753182
495,3.128079300975985,2.877616596493078,2.6460204965214875,2.3789718850754418
496,3.1281250168862695,2.8784690193934743,2.6474369571920366,2.3806645752732343
497,3.1281703877082587,2.879315393927745,2.6488448645837277,2.3823498984343976
498,3.1282154175101993,2.880155786323654,2.6502442958715626,2.3840278995978053
499,3.1282601102956478,2.8809902618424523,2.651635327336065,2.3856986234777935
